ar_revenue,ar_total_expenses,ar_sale_cost,ar_selling_expenses,ar_management_expenses,ar_sale_profit,ar_balance_of_rvns_and_expns,ar_profit_before_tax,ar_taxes,ar_other_profit_and_losses,ar_net_profit,ab_immobilized_assets,ab_mobile_current_assets,ab_inventory,ab_accounts_receivable,ab_other_current_assets,ab_cash_and_securities,ab_losses,ab_own_capital,ab_borrowed_capital,ab_long_term_liabilities,ab_short_term_borrowing,ab_accounts_payable,ab_other_borrowings,bus_age,ogrn_age,adr_actual_age,head_actual_age,cap_actual_age,ul_capital_sum,ul_founders_cnt,ul_branch_cnt,ul_strategic_flg,ul_systematizing_flg,record_id,ul_staff_range,lgd
,,,,,,,,,,,,,,,,,,,,,,,,14,14,3,3,3,10000.0,1,0,0,0,187473,[1-100],0.9055555555555556
6875000.0,7853000.0,7853000.0,0.0,0.0,-978000.0,1312000.0,334000.0,54000.0,0.0,280000.0,0.0,10862000.0,10517000.0,345000.0,0.0,49000.0,280000.0,13568000.0,4659000.0,0.0,1600000.0,3059000.0,0.0,257,138,26,26,26,7000.0,9,0,0,0,87098,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,19,19,19,19,19,10000.0,1,0,0,0,106279,[1-100],0.8361111111111111
13268000.0,12441000.0,12441000.0,0.0,0.0,827000.0,-194000.0,633000.0,90000.0,0.0,543000.0,0.0,6778000.0,888000.0,5890000.0,0.0,21000.0,543000.0,6301000.0,45000.0,0.0,29000.0,16000.0,0.0,97,97,15,15,15,250000.0,1,0,0,0,65733,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,131,131,4,4,4,10000.0,1,0,0,0,250128,[1-100],0.5451388888888888
11665000.0,11234000.0,11234000.0,0.0,0.0,431000.0,-176000.0,255000.0,40000.0,0.0,215000.0,0.0,478000.0,362000.0,116000.0,0.0,8000.0,215000.0,225000.0,261000.0,0.0,0.0,261000.0,0.0,27,27,7,7,7,1000000.0,2,0,0,0,180512,[1-100],0.725
,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,4,10000.0,1,0,0,0,262786,[1-100],1.0
2908000.0,2371000.0,2371000.0,0.0,0.0,537000.0,-419000.0,118000.0,3000.0,0.0,115000.0,0.0,35000.0,35000.0,0.0,0.0,169000.0,115000.0,125000.0,388000.0,0.0,319000.0,69000.0,0.0,44,44,2,2,2,10000.0,2,0,0,0,129512,[1-100],0.27272274295791954
,,,,,,,,,,,,,,,,,,,,,,,,29,29,23,23,23,30000.0,1,0,0,0,127119,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,61,61,3,3,3,10000.0,1,0,0,0,182095,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,10000.0,1,0,0,0,241092,[1-100],0.9333333333333333
,,,,,,,,,,,,,,,,,,,,,,,,39,39,3,3,3,10000.0,1,0,0,0,154948,[1-100],0.5583333333333333
26676000.0,23897000.0,23897000.0,0.0,0.0,2779000.0,-1933000.0,846000.0,40000.0,0.0,806000.0,0.0,17944000.0,2107000.0,15837000.0,0.0,126000.0,806000.0,11765000.0,10155000.0,0.0,9189000.0,966000.0,0.0,63,63,9,9,9,10000.0,1,0,0,0,109158,[1-100],0.225
1701000.0,1693000.0,1693000.0,0.0,0.0,8000.0,0.0,8000.0,8000.0,0.0,0.0,0.0,138000.0,138000.0,0.0,0.0,8000.0,0.0,100000.0,144000.0,0.0,0.0,144000.0,0.0,88,88,3,3,3,100000.0,2,0,0,0,143284,[1-100],0.6944444444444444
,,,,,,,,,,,,,,,,,,,,,,,,16,16,4,4,4,12000.0,2,0,0,0,179104,[1-100],0.8777777777777778
,,,,,,,,,,,,,,,,,,,,,,,,24,24,2,2,2,10000.0,1,0,0,0,94283,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,52,52,2,2,2,10000.0,1,0,0,0,53219,[1-100],0.37777777777777777
183108000.0,182134000.0,179336000.0,2798000.0,0.0,974000.0,-568000.0,406000.0,0.0,0.0,406000.0,6890000.0,11825000.0,8953000.0,2861000.0,11000.0,259000.0,406000.0,416000.0,18559000.0,7500000.0,3115000.0,7930000.0,14000.0,28,28,17,17,17,10000.0,1,0,0,0,80455,[1-100],0.07028835602703709
,,,,,,,,,,,,,,,,,,,,,,,,35,35,27,27,27,10000.0,1,0,0,0,266155,[1-100],1.0
71114000.0,68243000.0,68243000.0,0.0,0.0,2871000.0,-504000.0,2367000.0,78000.0,0.0,2289000.0,0.0,17621000.0,9538000.0,8083000.0,0.0,2698000.0,2289000.0,4241000.0,17607000.0,0.0,0.0,17607000.0,0.0,60,60,6,6,6,10000.0,1,0,0,0,131270,[1-100],0.2666666666666666
,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,10000.0,1,0,0,0,156901,[1-100],0.8777777777777778
1335000.0,2086000.0,2086000.0,0.0,0.0,-751000.0,-31000.0,-782000.0,26000.0,0.0,-808000.0,0.0,390000.0,166000.0,224000.0,0.0,6000.0,-808000.0,-798000.0,1571000.0,0.0,736000.0,835000.0,0.0,27,27,3,3,3,10000.0,1,0,0,0,188235,[1-100],0.3107668783897931
,,,,,,,,,,,,,,,,,,,,,,,,10,10,11,11,11,10000.0,2,0,0,0,244447,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,64,64,29,29,29,10000.0,1,0,0,0,104717,[1-100],0.21111111111111117
,,,,,,,,,,,,,,,,,,,,,,,,17,17,17,17,17,62520.0,1,0,0,0,217510,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,8,8,9,9,9,10000.0,1,0,0,0,9192,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,257,16,6,6,6,10000.0,2,0,0,0,245219,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,5,10000.0,3,0,0,0,71388,[1-100],0.9444444444444445
1220000.0,1193000.0,1193000.0,0.0,0.0,27000.0,-8000.0,19000.0,4000.0,0.0,15000.0,0.0,125000.0,0.0,125000.0,0.0,7000.0,15000.0,15000.0,118000.0,0.0,5000.0,113000.0,0.0,21,21,11,11,11,12500.0,1,0,0,0,9399,[1-100],0.3151687800605226
,,,,,,,,,,,,,,,,,,,,,,,,10,10,11,11,11,10000.0,2,0,0,0,101023,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,75,75,3,3,3,75000.0,2,0,0,0,123269,[1-100],0.7395833333333333
75533000.0,74090000.0,74090000.0,0.0,0.0,1443000.0,-1059000.0,384000.0,118000.0,0.0,266000.0,0.0,7164000.0,4268000.0,2896000.0,0.0,6216000.0,266000.0,266000.0,13114000.0,0.0,1483000.0,11631000.0,0.0,47,47,6,6,6,14500.0,1,0,0,0,106605,[1-100],0.11355985695288306
103344000.0,99042000.0,93021000.0,6021000.0,0.0,4302000.0,-3833000.0,469000.0,113000.0,0.0,356000.0,0.0,115621000.0,78824000.0,25908000.0,10889000.0,10000.0,356000.0,454000.0,115177000.0,9000000.0,91723000.0,14454000.0,0.0,59,59,2,2,2,10000.0,2,0,0,0,210345,[1-100],0.28055555555555556
5927000.0,5879000.0,5879000.0,0.0,0.0,48000.0,0.0,48000.0,10000.0,0.0,38000.0,0.0,1201000.0,380000.0,821000.0,0.0,4000.0,38000.0,50000.0,2027000.0,0.0,1700000.0,327000.0,0.0,82,82,10,10,10,10000.0,2,0,0,0,71871,[1-100],0.7152777777777778
,,,,,,,,,,,,,,,,,,,,,,,,60,60,11,11,11,10000.0,1,0,0,0,175443,[1-100],1.0
144651000.0,135332000.0,135332000.0,0.0,0.0,9319000.0,-6501000.0,2818000.0,738000.0,0.0,2080000.0,0.0,60758000.0,43795000.0,16963000.0,0.0,1395000.0,2080000.0,2984000.0,42511000.0,0.0,2527000.0,39984000.0,0.0,118,118,29,29,29,10000.0,2,0,0,0,230222,[1-100],0.5902777777777778
12921000.0,10874000.0,10874000.0,0.0,0.0,2047000.0,-362000.0,1685000.0,0.0,0.0,1685000.0,253000.0,2330000.0,2301000.0,0.0,29000.0,8000.0,1685000.0,1985000.0,606000.0,0.0,0.0,606000.0,0.0,34,34,18,18,18,300000.0,1,0,0,0,9014,[1-100],0.19984399948148324
,,,,,,,,,,,,,,,,,,,,,,,,22,22,1,1,1,10000.0,1,0,0,0,178578,[1-100],1.0
51391000.0,44354000.0,44354000.0,0.0,0.0,7037000.0,-766000.0,6271000.0,0.0,696000.0,6967000.0,8182000.0,7782000.0,4149000.0,3631000.0,2000.0,186000.0,5575000.0,5422000.0,10728000.0,1643000.0,1000000.0,8085000.0,0.0,149,141,30,30,30,13790.0,11,0,0,0,154860,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,11,11,12,12,12,10000.0,1,0,0,0,269078,[1-100],0.9472222222222222
26020000.0,25399000.0,25399000.0,0.0,0.0,621000.0,-2039000.0,-1418000.0,0.0,0.0,-1418000.0,0.0,8626000.0,2186000.0,6440000.0,0.0,7000.0,-1418000.0,5430000.0,3774000.0,0.0,1795000.0,1979000.0,0.0,101,101,29,29,29,100000.0,1,0,0,0,36133,[1-100],0.6493055555555556
295231000.0,293526000.0,261052000.0,32474000.0,0.0,1705000.0,-729000.0,976000.0,-601000.0,2000.0,1579000.0,70345000.0,130154000.0,15118000.0,81562000.0,33474000.0,945000.0,779000.0,61518000.0,139926000.0,150000.0,44927000.0,94849000.0,0.0,147,140,6,6,6,10000.0,2,0,0,0,240684,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,100,100,3,3,3,270000.0,1,0,0,0,147359,[1-100],0.6527777777777778
,,,,,,,,,,,,,,,,,,,,,,,,124,124,23,23,23,10000.0,1,0,0,0,108367,[1-100],0.5694444444444444
23244000.0,22824000.0,22824000.0,0.0,0.0,420000.0,-156000.0,264000.0,53000.0,0.0,211000.0,0.0,22049000.0,7680000.0,14369000.0,0.0,129000.0,211000.0,625000.0,21695000.0,0.0,3438000.0,18257000.0,0.0,186,135,9,9,9,8350.0,1,0,0,0,38870,[1-100],0.35416666666666663
,,,,,,,,,,,,,,,,,,,,,,,,70,70,13,13,13,10000.0,1,0,0,0,182777,[1-100],1.0
21152000.0,17983000.0,17983000.0,0.0,0.0,3169000.0,-54000.0,3115000.0,0.0,0.0,3115000.0,0.0,3981000.0,3701000.0,280000.0,0.0,0.0,3115000.0,3125000.0,711000.0,0.0,0.0,711000.0,0.0,138,138,14,14,14,10000.0,1,0,0,0,77294,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,23,23,13,13,13,10000.0,1,0,0,0,157469,[1-100],0.7805555555555556
,,,,,,,,,,,,,,,,,,,,,,,,17,17,10,10,10,10000.0,1,0,0,0,26156,[1-100],0.8638888888888888
836000.0,767000.0,0.0,557000.0,210000.0,69000.0,0.0,69000.0,34000.0,0.0,35000.0,0.0,70000.0,0.0,60000.0,10000.0,0.0,35000.0,45000.0,25000.0,0.0,0.0,25000.0,0.0,80,80,31,31,31,10000.0,1,0,0,0,15259,[1-100],0.0
3905000.0,2902000.0,2902000.0,0.0,0.0,1003000.0,200000.0,1203000.0,0.0,0.0,1203000.0,0.0,1383000.0,1346000.0,37000.0,0.0,2452000.0,1203000.0,4611000.0,1726000.0,0.0,1693000.0,33000.0,0.0,265,141,11,11,11,0.0,2,0,0,0,237506,[1-100],0.07986111111111116
84853000.0,82781000.0,79923000.0,2858000.0,0.0,2072000.0,-2036000.0,36000.0,10000.0,0.0,26000.0,0.0,36894000.0,16644000.0,20248000.0,2000.0,2609000.0,26000.0,117000.0,39386000.0,0.0,7625000.0,31761000.0,0.0,39,39,2,2,2,10000.0,1,0,0,0,120647,[1-100],0.5583333333333333
,,,,,,,,,,,,,,,,,,,,,,,,18,18,19,19,19,10000.0,1,0,0,0,26568,[1-100],0.85
,,,,,,,,,,,,,,,,,,,,,,,,53,53,3,3,3,30000.0,2,0,0,0,170091,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,46,46,10,10,10,10000.0,1,0,0,0,193733,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,26,26,27,27,27,10000.0,2,0,0,0,178166,[1-100],0.7388888888888888
0.0,78000.0,78000.0,0.0,0.0,-78000.0,0.0,-78000.0,0.0,0.0,-78000.0,0.0,1742000.0,332000.0,1410000.0,0.0,0.0,-78000.0,1737000.0,8000.0,0.0,0.0,8000.0,0.0,53,53,16,16,16,250000.0,1,0,0,0,1060,[1-100],0.3638888888888888
,,,,,,,,,,,,,,,,,,,,,,,,13,13,1,1,1,200000.0,1,0,0,0,190163,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,63,63,8,8,8,11000.0,1,0,0,0,222595,[1-100],1.0
57659000.0,57368000.0,57368000.0,0.0,0.0,291000.0,-216000.0,75000.0,15000.0,0.0,60000.0,0.0,41809000.0,6756000.0,35053000.0,0.0,66000.0,60000.0,242000.0,41644000.0,0.0,3968000.0,37676000.0,0.0,32,32,14,14,14,10000.0,1,0,0,0,132115,[1-100],0.6555555555555556
,,,,,,,,,,,,,,,,,,,,,,,,98,98,17,17,17,505000.0,1,0,0,0,85205,[1-100],0.6597222222222222
,,,,,,,,,,,,,,,,,,,,,,,,94,94,2,2,2,500000.0,1,0,0,0,39611,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,15,15,3,3,3,100000.0,1,0,0,0,33818,[1-100],1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,19,19,5,5,5,10000.0,1,0,0,0,223113,[1-100],1.0
53608000.0,53100000.0,53100000.0,0.0,0.0,508000.0,-311000.0,197000.0,0.0,0.0,197000.0,0.0,39288000.0,30314000.0,8974000.0,0.0,994000.0,197000.0,856000.0,15041000.0,0.0,0.0,15041000.0,0.0,255,135,18,18,18,773881.0,1,0,0,0,151753,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,10,10,4,4,4,10000.0,2,0,0,0,96100,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,15,15,2,2,2,10000.0,3,0,0,0,237786,[1-100],0.8916666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,19,19,20,20,20,10000.0,1,0,0,0,97061,[1-100],0.8361111111111111
,,,,,,,,,,,,,,,,,,,,,,,,27,27,10,10,10,10000.0,2,0,0,0,58506,[1-100],0.725
,,,,,,,,,,,,,,,,,,,,,,,,18,18,6,6,6,100000.0,1,0,0,0,262794,[1-100],0.85
,,,,,,,,,,,,,,,,,,,,,,,,25,25,6,6,6,10000.0,1,0,0,0,166424,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,50,50,11,11,11,10000.0,1,0,0,0,75442,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,45,45,12,12,12,15000.0,1,0,0,0,50818,[1-100],0.475
,,,,,,,,,,,,,,,,,,,,,,,,33,33,19,19,19,10000.0,1,0,0,0,38508,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,11,11,6,6,6,1400000.0,7,0,0,0,7311,[1-100],1.0
62309000.0,55829000.0,55829000.0,0.0,0.0,6480000.0,-1257000.0,5223000.0,0.0,0.0,5223000.0,0.0,46700000.0,44823000.0,1877000.0,0.0,71000.0,5223000.0,51675000.0,9083000.0,0.0,3400000.0,4383000.0,1300000.0,97,97,23,23,23,85000.0,1,0,0,0,274494,[1-100],0.6631944444444444
2542000.0,180000.0,180000.0,0.0,0.0,2362000.0,-12000.0,2350000.0,0.0,0.0,2350000.0,0.0,2362000.0,418000.0,1944000.0,0.0,12000.0,2350000.0,2362000.0,11000.0,0.0,0.0,11000.0,0.0,26,26,16,16,16,12000.0,1,0,0,0,71985,[1-100],0.2792959723508589
,,,,,,,,,,,,,,,,,,,,,,,,39,39,2,2,2,10000.0,10,0,0,0,33674,[1-100],1.0
39409000.0,31864000.0,31864000.0,0.0,0.0,7545000.0,-6769000.0,776000.0,154000.0,0.0,622000.0,0.0,22189000.0,10090000.0,12099000.0,0.0,18000.0,622000.0,1583000.0,20624000.0,0.0,6817000.0,13807000.0,0.0,87,87,24,24,24,10000.0,1,0,0,0,267707,[1-100],0.6979166666666667
,,,,,,,,,,,,,,,,,,,,,,,,136,136,22,22,22,10000.0,1,0,0,0,40402,[1-100],0.5277777777777778
,,,,,,,,,,,,,,,,,,,,,,,,33,33,21,21,21,10000.0,1,0,0,0,81523,[1-100],1.0
65786000.0,66593000.0,64515000.0,0.0,2078000.0,-807000.0,1028000.0,221000.0,0.0,184000.0,405000.0,65197000.0,78139000.0,72777000.0,5200000.0,162000.0,394000.0,37000.0,92367000.0,51363000.0,873000.0,29648000.0,20842000.0,0.0,260,135,2,2,2,517898.0,1,0,0,0,120941,(100-500],0.09722222222222221
269347000.0,264844000.0,168011000.0,96833000.0,0.0,4503000.0,-3853000.0,650000.0,130000.0,19000.0,539000.0,111194000.0,39654000.0,38425000.0,1229000.0,0.0,3825000.0,501000.0,3808000.0,150865000.0,0.0,103246000.0,47619000.0,0.0,200,140,14,14,14,10000.0,1,1,0,0,85388,[1-100],0.3055555555555556
1208000.0,1040000.0,1040000.0,0.0,0.0,168000.0,-70000.0,98000.0,0.0,0.0,98000.0,0.0,1050000.0,1050000.0,0.0,0.0,10000.0,98000.0,143000.0,69000.0,0.0,69000.0,0.0,0.0,31,31,14,14,14,100000.0,2,0,0,0,262356,[1-100],0.6694444444444444
8631000.0,7799000.0,7799000.0,0.0,0.0,832000.0,-366000.0,466000.0,192000.0,0.0,274000.0,0.0,4653000.0,4649000.0,4000.0,0.0,2000.0,274000.0,1599000.0,44000.0,0.0,0.0,44000.0,0.0,249,135,14,14,14,34400.0,1,0,0,0,207937,[1-100],0.13541666666666663
,,,,,,,,,,,,,,,,,,,,,,,,15,15,6,6,6,22223.0,2,0,0,0,162510,[1-100],0.8916666666666666
,,,,,,,,,,,,,,,,,,,,,,,,64,64,10,10,10,36720.0,1,0,0,0,140966,[1-100],0.21111111111111117
,,,,,,,,,,,,,,,,,,,,,,,,20,20,15,15,15,11000.0,1,0,0,0,121457,[1-100],1.0
221297000.0,213583000.0,186050000.0,0.0,27533000.0,7714000.0,-5136000.0,2578000.0,743000.0,0.0,1835000.0,13716000.0,117091000.0,82085000.0,34838000.0,168000.0,15693000.0,1599000.0,10643000.0,135857000.0,17264000.0,5000000.0,113593000.0,0.0,179,135,6,6,6,10500.0,6,0,0,0,51128,(100-500],0.3784722222222222
,,,,,,,,,,,,,,,,,,,,,,,,57,57,2,2,2,10000.0,1,0,0,0,83905,[1-100],0.30833333333333335
,,,,,,,,,,,,,,,,,,,,,,,,37,37,28,28,28,10000.0,1,0,0,0,86570,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,18,18,3,3,3,33000.0,1,0,0,0,179327,[1-100],0.85
,,,,,,,,,,,,,,,,,,,,,,,,32,32,2,2,2,10000.0,2,0,0,0,19629,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,74,74,23,23,23,10000.0,2,0,0,0,136732,(100-500],0.0
,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,10000.0,1,0,0,0,188604,[1-100],0.9888888888888888
,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,10000.0,1,0,0,0,252571,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,34,34,19,19,19,10000.0,1,0,0,0,240182,[1-100],0.6277777777777778
,,,,,,,,,,,,,,,,,,,,,,,,198,134,14,14,14,10000.0,1,0,0,0,99571,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,35,35,6,6,6,10000.0,1,0,0,0,146155,[1-100],1.0
13366000.0,11445000.0,11445000.0,0.0,0.0,1921000.0,-249000.0,1672000.0,0.0,0.0,1672000.0,0.0,5975000.0,3374000.0,2601000.0,0.0,90000.0,1672000.0,1757000.0,4307000.0,0.0,2039000.0,2268000.0,0.0,67,67,14,14,14,10000.0,1,0,0,0,95920,[1-100],0.19818937040639228
,,,,,,,,,,,,,,,,,,,,,,,,40,40,15,15,15,50000.0,1,0,0,0,197987,[1-100],0.5444444444444444
3830000.0,3657000.0,3657000.0,0.0,0.0,173000.0,0.0,173000.0,7000.0,0.0,166000.0,0.0,414000.0,376000.0,38000.0,0.0,0.0,166000.0,176000.0,238000.0,0.0,0.0,238000.0,0.0,17,17,17,17,17,10000.0,1,0,0,0,83845,[1-100],0.2592649815530117
118391000.0,110931000.0,110931000.0,0.0,0.0,7460000.0,-762000.0,6698000.0,247000.0,0.0,6451000.0,0.0,16510000.0,12109000.0,4401000.0,0.0,0.0,6451000.0,8016000.0,8656000.0,0.0,5153000.0,3503000.0,0.0,115,115,25,25,25,12000.0,2,0,0,0,100817,[1-100],0.6006944444444444
,,,,,,,,,,,,,,,,,,,,,,,,28,28,26,26,26,10000.0,1,0,0,0,79818,[1-100],1.0
10032000.0,9732000.0,9732000.0,0.0,0.0,300000.0,-256000.0,44000.0,0.0,0.0,44000.0,3423000.0,1908000.0,1908000.0,0.0,0.0,9000.0,44000.0,1250000.0,4090000.0,2231000.0,0.0,1859000.0,0.0,100,100,31,31,31,164029.0,1,0,0,0,17935,[1-100],0.6527777777777778
,,,,,,,,,,,,,,,,,,,,,,,,39,39,3,3,3,10000.0,1,0,0,0,57057,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,92,92,12,12,12,10000.0,1,0,0,0,217880,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,12,12,2,2,2,10000.0,1,0,0,0,250069,[1-100],0.9333333333333333
,,,,,,,,,,,,,,,,,,,,,,,,43,43,7,7,7,12000.0,1,0,0,0,247421,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,15000.0,1,0,0,0,144537,[1-100],0.9611111111111111
11734000.0,11128000.0,11128000.0,0.0,0.0,606000.0,-31000.0,575000.0,0.0,0.0,575000.0,0.0,2977000.0,2977000.0,0.0,0.0,213000.0,575000.0,2745000.0,233000.0,0.0,215000.0,18000.0,0.0,88,88,15,15,15,10000.0,1,0,0,0,45979,[1-100],0.6944444444444444
8544000.0,7813000.0,7813000.0,0.0,0.0,731000.0,-195000.0,536000.0,112000.0,0.0,424000.0,0.0,2172000.0,2154000.0,18000.0,0.0,37000.0,424000.0,1511000.0,830000.0,0.0,0.0,830000.0,0.0,75,75,17,17,17,10000.0,2,0,0,0,63688,[1-100],0.7395833333333333
52721000.0,44854000.0,44854000.0,0.0,0.0,7867000.0,-2780000.0,5087000.0,442000.0,0.0,4645000.0,22703000.0,23897000.0,2351000.0,21546000.0,0.0,17000.0,4645000.0,5422000.0,41195000.0,15300000.0,7980000.0,17915000.0,0.0,67,67,6,6,6,10000.0,1,0,0,0,199228,[1-100],0.16944444444444443
,,,,,,,,,,,,,,,,,,,,,,,,105,105,15,15,15,15000.0,1,0,0,0,145667,[1-100],0.6354166666666667
,,,,,,,,,,,,,,,,,,,,,,,,51,51,24,24,24,10000.0,2,0,0,0,121592,[1-100],0.3916666666666666
132042000.0,131598000.0,131598000.0,0.0,0.0,444000.0,853000.0,1297000.0,259000.0,0.0,1038000.0,9268000.0,26596000.0,16591000.0,10005000.0,0.0,1862000.0,1038000.0,7681000.0,30045000.0,0.0,6895000.0,23150000.0,0.0,104,104,2,2,2,10000.0,2,0,0,0,65539,[1-100],0.6388888888888888
82576000.0,81209000.0,81209000.0,0.0,0.0,1367000.0,-23000.0,1344000.0,269000.0,0.0,1075000.0,0.0,13428000.0,255000.0,13173000.0,0.0,1017000.0,1075000.0,1085000.0,13360000.0,0.0,0.0,13360000.0,0.0,86,86,26,26,26,10000.0,3,1,0,0,230208,[1-100],0.7013888888888888
1543000.0,1352000.0,1193000.0,159000.0,0.0,191000.0,-29000.0,162000.0,1000.0,7000.0,168000.0,171000.0,701000.0,545000.0,156000.0,0.0,0.0,154000.0,404000.0,468000.0,0.0,55000.0,413000.0,0.0,28,28,6,6,6,250000.0,1,0,0,0,155331,[1-100],0.7111111111111111
,,,,,,,,,,,,,,,,,,,,,,,,67,67,19,19,19,10000.0,1,0,0,0,128547,[1-100],0.16944444444444443
,,,,,,,,,,,,,,,,,,,,,,,,41,41,24,24,24,10000.0,1,0,0,0,8020,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,130,130,29,29,29,10000.0,1,0,0,0,7398,[1-100],0.5486111111111112
,,,,,,,,,,,,,,,,,,,,,,,,40,40,17,17,17,10000.0,1,0,0,0,130196,[1-100],0.5444444444444444
33211000.0,31849000.0,31849000.0,0.0,0.0,1362000.0,-1120000.0,242000.0,50000.0,0.0,192000.0,0.0,21476000.0,12357000.0,9119000.0,0.0,60000.0,192000.0,289000.0,22162000.0,0.0,27000.0,22135000.0,0.0,40,40,7,7,7,10000.0,1,0,0,0,135247,[1-100],0.15371280270712384
,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,10000.0,1,0,0,0,130915,[1-100],1.0
2961000.0,2924000.0,2924000.0,0.0,0.0,37000.0,-32000.0,5000.0,1000.0,0.0,4000.0,0.0,3198000.0,1448000.0,1750000.0,0.0,82000.0,4000.0,71000.0,881000.0,0.0,50000.0,831000.0,0.0,134,134,24,24,24,12000.0,2,0,0,0,165180,[1-100],0.5347222222222222
63316000.0,60356000.0,60356000.0,0.0,0.0,2960000.0,-986000.0,1974000.0,394000.0,0.0,1580000.0,12000.0,8126000.0,4928000.0,3198000.0,0.0,606000.0,1580000.0,1895000.0,6849000.0,0.0,2546000.0,4200000.0,103000.0,137,137,6,6,6,315000.0,1,0,0,0,196897,[1-100],0.5243055555555556
121000.0,115000.0,115000.0,0.0,0.0,6000.0,-5000.0,1000.0,0.0,0.0,1000.0,0.0,943000.0,724000.0,219000.0,0.0,114000.0,1000.0,10000.0,1046000.0,0.0,926000.0,120000.0,0.0,14,14,13,13,13,10000.0,1,0,0,0,235452,[1-100],0.9055555555555556
,,,,,,,,,,,,,,,,,,,,,,,,33,33,21,21,21,10000.0,1,0,0,0,107811,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,75,75,2,2,2,15000.0,1,0,0,0,55505,[1-100],0.7395833333333333
,,,,,,,,,,,,,,,,,,,,,,,,15,15,15,15,15,10000.0,1,0,0,0,194137,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,38,38,21,21,21,11000.0,1,0,0,0,247732,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,30,30,30,30,30,10000.0,1,0,0,0,24356,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,26,26,5,5,5,50000.0,1,0,0,0,88225,[1-100],1.0
2371000.0,0.0,0.0,0.0,0.0,2371000.0,-1839000.0,532000.0,0.0,0.0,532000.0,0.0,1385000.0,978000.0,407000.0,0.0,1000.0,532000.0,-224000.0,1609000.0,0.0,1556000.0,53000.0,0.0,52,52,30,30,30,10000.0,1,0,0,0,262826,[1-100],0.37777777777777777
,,,,,,,,,,,,,,,,,,,,,,,,41,41,1,1,1,14286.0,2,0,0,0,100030,[1-100],0.5305555555555556
,,,,,,,,,,,,,,,,,,,,,,,,9,9,2,2,2,10000.0,1,0,0,0,11800,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,93,93,15,15,15,100000.0,2,0,0,0,254127,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,34,34,25,25,25,0.0,5,0,0,0,220027,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,16,16,7,7,7,22223.0,2,0,0,0,29206,[1-100],0.8777777777777778
